# 2theta y_obs y_calc y_diff
1.774833999999999889e+01 2.920000000000000000e+03 2.950314889732777829e+03 -3.031488973277782861e+01
1.776504999999999868e+01 3.056000000000000000e+03 2.949907149153440969e+03 1.060928508465590312e+02
1.778177000000000163e+01 2.994000000000000000e+03 2.949507378427578715e+03 4.449262157242128524e+01
1.779848000000000141e+01 2.957000000000000000e+03 2.949116049085695067e+03 7.883950914304932667e+00
1.781519000000000119e+01 2.970000000000000000e+03 2.948732911497222631e+03 2.126708850277736929e+01
1.783190000000000097e+01 2.951000000000000000e+03 2.948357956185864168e+03 2.642043814135831781e+00
1.784861000000000075e+01 2.926000000000000000e+03 2.947991172296172408e+03 -2.199117229617240810e+01
1.786532000000000053e+01 3.004000000000000000e+03 2.947632547612269263e+03 5.636745238773073652e+01
1.788203000000000031e+01 2.942000000000000000e+03 2.947282068576415895e+03 -5.282068576415895222e+00
1.789874000000000009e+01 2.980000000000000000e+03 2.946939720307453626e+03 3.306027969254637355e+01
1.791545999999999950e+01 2.985000000000000000e+03 2.946605289025020284e+03 3.839471097497971641e+01
1.793216999999999928e+01 3.009000000000000000e+03 2.946279157284168377e+03 6.272084271583162263e+01
1.794887999999999906e+01 2.999000000000000000e+03 2.945961103896814620e+03 5.303889610318537962e+01
1.796558999999999884e+01 2.955000000000000000e+03 2.945651108868873507e+03 9.348891131126492837e+00
1.798229999999999862e+01 3.004000000000000000e+03 2.945349150972900588e+03 5.865084902709941161e+01
1.799900999999999840e+01 2.974000000000000000e+03 2.945055207765693012e+03 2.894479223430698767e+01
1.801572000000000173e+01 2.996000000000000000e+03 2.944769255605729086e+03 5.123074439427091420e+01
1.803243000000000151e+01 2.932000000000000000e+03 2.944491269670498696e+03 -1.249126967049869563e+01
1.804915000000000092e+01 2.975000000000000000e+03 2.944221064738401310e+03 3.077893526159868998e+01
1.806586000000000070e+01 2.940000000000000000e+03 2.943958936874120809e+03 -3.958936874120809080e+00
1.808257000000000048e+01 2.889000000000000000e+03 2.943704693834995851e+03 -5.470469383499585092e+01
1.809928000000000026e+01 2.975000000000000000e+03 2.943458306244366213e+03 3.154169375563378708e+01
1.811599000000000004e+01 2.950000000000000000e+03 2.943219743629153072e+03 6.780256370846927894e+00
1.813269999999999982e+01 2.843000000000000000e+03 2.942988974436378612e+03 -9.998897443637861215e+01
1.814940999999999960e+01 3.027000000000000000e+03 2.942765966049548751e+03 8.423403395045124853e+01
1.816612999999999900e+01 2.970000000000000000e+03 2.942550558277759137e+03 2.744944172224086287e+01
1.818283999999999878e+01 3.000000000000000000e+03 2.942342974073285404e+03 5.765702592671459570e+01
1.819954999999999856e+01 2.868000000000000000e+03 2.942143046584338663e+03 -7.414304658433866280e+01
1.821625999999999834e+01 3.062000000000000000e+03 2.941950739100968804e+03 1.200492608990311965e+02
1.823297000000000168e+01 2.938000000000000000e+03 2.941766013929669043e+03 -3.766013929669043137e+00
1.824968000000000146e+01 3.016000000000000000e+03 2.941588832408996041e+03 7.441116759100395939e+01
1.826639000000000124e+01 2.968000000000000000e+03 2.941419154925043131e+03 2.658084507495686921e+01
1.828310000000000102e+01 2.956000000000000000e+03 2.941256940926800326e+03 1.474305907319967446e+01
1.829982000000000042e+01 2.943000000000000000e+03 2.941102058520777973e+03 1.897941479222026828e+00
1.831653000000000020e+01 2.924000000000000000e+03 2.940954650571947695e+03 -1.695465057194769543e+01
1.833323999999999998e+01 2.916000000000000000e+03 2.940814578958671518e+03 -2.481457895867151819e+01
1.834994999999999976e+01 2.932000000000000000e+03 2.940681799532047989e+03 -8.681799532047989487e+00
1.836665999999999954e+01 3.021000000000000000e+03 2.940556267280992415e+03 8.044373271900758482e+01
1.838336999999999932e+01 2.933000000000000000e+03 2.940437936346842889e+03 -7.437936346842889179e+00
1.840007999999999910e+01 2.981000000000000000e+03 2.940326760037864915e+03 4.067323996213508508e+01
1.841678999999999888e+01 2.941000000000000000e+03 2.940222690843613236e+03 7.773091563867637888e-01
1.843350999999999829e+01 2.999000000000000000e+03 2.940125624497550234e+03 5.887437550244976592e+01
1.845022000000000162e+01 2.953000000000000000e+03 2.940035627977799322e+03 1.296437202220067775e+01
1.846693000000000140e+01 2.843000000000000000e+03 2.939952591241065875e+03 -9.695259124106587478e+01
1.848364000000000118e+01 2.873000000000000000e+03 2.939876463642977797e+03 -6.687646364297779655e+01
1.850035000000000096e+01 3.007000000000000000e+03 2.939807193790544716e+03 6.719280620945528426e+01
1.851706000000000074e+01 2.967000000000000000e+03 2.939744729555829508e+03 2.725527044417049183e+01
1.853377000000000052e+01 3.053000000000000000e+03 2.939689018089493402e+03 1.133109819105065981e+02
1.855048000000000030e+01 2.919000000000000000e+03 2.939640005834234216e+03 -2.064000583423421631e+01
1.856719999999999970e+01 2.963000000000000000e+03 2.939597615162215334e+03 2.340238483778466616e+01
1.858390999999999948e+01 2.940000000000000000e+03 2.939561841818994708e+03 4.381581810052921355e-01
1.860061999999999927e+01 2.867000000000000000e+03 2.939532602866301204e+03 -7.253260286630120390e+01
1.861732999999999905e+01 3.019000000000000000e+03 2.939509842046642007e+03 7.949015795335799339e+01
1.863403999999999883e+01 2.969000000000000000e+03 2.939493502460044510e+03 2.950649753995548963e+01
1.865074999999999861e+01 2.976000000000000000e+03 2.939483526576794247e+03 3.651647342320575262e+01
1.866745999999999839e+01 2.940000000000000000e+03 2.939479856250105513e+03 5.201437498944869731e-01
1.868417000000000172e+01 2.875000000000000000e+03 2.939482432728641925e+03 -6.448243272864192477e+01
1.870089000000000112e+01 2.941000000000000000e+03 2.939491203754277649e+03 1.508796245722351159e+00
1.871760000000000090e+01 2.952000000000000000e+03 2.939506098882048718e+03 1.249390111795128178e+01
1.873431000000000068e+01 2.923000000000000000e+03 2.939527061021148256e+03 -1.652706102114825626e+01
1.875102000000000046e+01 2.958000000000000000e+03 2.939554029124942190e+03 1.844597087505781019e+01
1.876773000000000025e+01 3.049000000000000000e+03 2.939586941603318337e+03 1.094130583966816630e+02
1.878444000000000003e+01 2.966000000000000000e+03 2.939625736334587600e+03 2.637426366541239986e+01
1.880114999999999981e+01 2.898000000000000000e+03 2.939670350677266015e+03 -4.167035067726601483e+01
1.881785999999999959e+01 2.966000000000000000e+03 2.939720721481759028e+03 2.627927851824097161e+01
1.883457999999999899e+01 2.943000000000000000e+03 2.939776820344533917e+03 3.223179655466083204e+00
1.885128999999999877e+01 2.909000000000000000e+03 2.939838515998366802e+03 -3.083851599836680180e+01
1.886799999999999855e+01 2.963000000000000000e+03 2.939905775693024225e+03 2.309422430697577511e+01
1.888470999999999833e+01 2.950000000000000000e+03 2.939978534360932827e+03 1.002146563906717347e+01
1.890142000000000166e+01 2.989000000000000000e+03 2.940056726483284365e+03 4.894327351671563520e+01
1.891813000000000144e+01 2.943000000000000000e+03 2.940140286101087895e+03 2.859713898912104924e+00
1.893484000000000123e+01 2.990000000000000000e+03 2.940229146826141005e+03 4.977085317385899543e+01
1.895155000000000101e+01 2.889000000000000000e+03 2.940323241851888724e+03 -5.132324185188872434e+01
1.896827000000000041e+01 2.962000000000000000e+03 2.940422564900575253e+03 2.157743509942474702e+01
1.898498000000000019e+01 2.968000000000000000e+03 2.940526929519840905e+03 2.747307048015909459e+01
1.900168999999999997e+01 3.012000000000000000e+03 2.940636325576429044e+03 7.136367442357095570e+01
1.901839999999999975e+01 2.965000000000000000e+03 2.940750684696858116e+03 2.424931530314188421e+01
1.903510999999999953e+01 2.880000000000000000e+03 2.940869938142151568e+03 -6.086993814215156817e+01
1.905181999999999931e+01 2.857000000000000000e+03 2.940994016818119235e+03 -8.399401681811923481e+01
1.906852999999999909e+01 2.974000000000000000e+03 2.941122851285541401e+03 3.287714871445859899e+01
1.908523999999999887e+01 2.912000000000000000e+03 2.941256371770254191e+03 -2.925637177025419078e+01
1.910195999999999827e+01 2.912000000000000000e+03 2.941394592208019276e+03 -2.939459220801927586e+01
1.911867000000000161e+01 2.979000000000000000e+03 2.941537276814000961e+03 3.746272318599903883e+01
1.913538000000000139e+01 2.865000000000000000e+03 2.941684436162162001e+03 -7.668443616216200098e+01
1.915209000000000117e+01 2.870000000000000000e+03 2.941835999237373017e+03 -7.183599923737301651e+01
1.916880000000000095e+01 2.899000000000000000e+03 2.941991894738595420e+03 -4.299189473859541977e+01
