# 2theta y_obs y_calc y_diff
5.408199999999999896e+00 2.505000000000000000e+03 2.502161321320956631e+03 2.838678679043368902e+00
5.421330000000000204e+00 2.510000000000000000e+03 2.504427096653466833e+03 5.572903346533166768e+00
5.434459999999999624e+00 2.465000000000000000e+03 2.506683545564377710e+03 -4.168354556437770952e+01
5.447589999999999932e+00 2.465000000000000000e+03 2.508930771086907043e+03 -4.393077108690704335e+01
5.460720000000000240e+00 2.434000000000000000e+03 2.511168875274002403e+03 -7.716887527400240288e+01
5.473860000000000170e+00 2.474000000000000000e+03 2.513399653495669554e+03 -3.939965349566955410e+01
5.486989999999999590e+00 2.554000000000000000e+03 2.515619810526315177e+03 3.838018947368482259e+01
5.500119999999999898e+00 2.552000000000000000e+03 2.517831146638720384e+03 3.416885336127961637e+01
5.513250000000000206e+00 2.490000000000000000e+03 2.520033760028687539e+03 -3.003376002868753858e+01
5.526379999999999626e+00 2.514000000000000000e+03 2.522227747943934446e+03 -8.227747943934446084e+00
5.539509999999999934e+00 2.469000000000000000e+03 2.524413206690419429e+03 -5.541320669041942892e+01
5.552640000000000242e+00 2.594000000000000000e+03 2.526590231638663681e+03 6.740976836133631878e+01
5.565769999999999662e+00 2.497000000000000000e+03 2.528758917230021780e+03 -3.175891723002177969e+01
5.578899999999999970e+00 2.542000000000000000e+03 2.530919356982934005e+03 1.108064301706599508e+01
5.592030000000000278e+00 2.552000000000000000e+03 2.533071643499135916e+03 1.892835650086408350e+01
5.605159999999999698e+00 2.553000000000000000e+03 2.535215868469849738e+03 1.778413153015026182e+01
5.618290000000000006e+00 2.608000000000000000e+03 2.537352122681936180e+03 7.064787731806381998e+01
5.631420000000000314e+00 2.483000000000000000e+03 2.539480496024016702e+03 -5.648049602401670199e+01
5.644549999999999734e+00 2.582000000000000000e+03 2.541601077492570312e+03 4.039892250742968827e+01
5.657680000000000042e+00 2.466000000000000000e+03 2.543713955197998075e+03 -7.771395519799807516e+01
5.670810000000000350e+00 2.484000000000000000e+03 2.545819216370648974e+03 -6.181921637064897368e+01
5.683939999999999770e+00 2.584000000000000000e+03 2.547916947366828026e+03 3.608305263317197387e+01
5.697070000000000078e+00 2.513000000000000000e+03 2.550007233674771669e+03 -3.700723367477166903e+01
5.710200000000000387e+00 2.492000000000000000e+03 2.552090159920585847e+03 -6.009015992058584743e+01
5.723329999999999806e+00 2.529000000000000000e+03 2.554165809874160914e+03 -2.516580987416091375e+01
5.736460000000000115e+00 2.479000000000000000e+03 2.556234266455059242e+03 -7.723426645505924171e+01
5.749590000000000423e+00 2.519000000000000000e+03 2.558295611738360094e+03 -3.929561173836009402e+01
5.762719999999999843e+00 2.646000000000000000e+03 2.560349926960496305e+03 8.565007303950369533e+01
5.775850000000000151e+00 2.534000000000000000e+03 2.562397292525039575e+03 -2.839729252503957468e+01
5.788979999999999571e+00 2.598000000000000000e+03 2.564437788008472580e+03 3.356221199152741974e+01
5.802109999999999879e+00 2.500000000000000000e+03 2.566471492165926065e+03 -6.647149216592606535e+01
5.815240000000000187e+00 2.610000000000000000e+03 2.568498482936884557e+03 4.150151706311544331e+01
5.828369999999999607e+00 2.563000000000000000e+03 2.570518837450866158e+03 -7.518837450866158179e+00
5.841499999999999915e+00 2.564000000000000000e+03 2.572532632033077334e+03 -8.532632033077334199e+00
5.854630000000000223e+00 2.562000000000000000e+03 2.574539942210025401e+03 -1.253994221002540144e+01
5.867759999999999643e+00 2.548000000000000000e+03 2.576540842715127837e+03 -2.854084271512783744e+01
5.880889999999999951e+00 2.600000000000000000e+03 2.578535407494260653e+03 2.146459250573934696e+01
5.894020000000000259e+00 2.574000000000000000e+03 2.580523709711309039e+03 -6.523709711309038539e+00
5.907149999999999679e+00 2.502000000000000000e+03 2.582505821753663440e+03 -8.050582175366344018e+01
5.920279999999999987e+00 2.538000000000000000e+03 2.584481815237714272e+03 -4.648181523771427237e+01
5.933419999999999916e+00 2.625000000000000000e+03 2.586453259066897772e+03 3.854674093310222815e+01
5.946550000000000225e+00 2.525000000000000000e+03 2.588417222700582442e+03 -6.341722270058244249e+01
5.959679999999999644e+00 2.596000000000000000e+03 2.590375278105986581e+03 5.624721894013418932e+00
5.972809999999999953e+00 2.585000000000000000e+03 2.592327493869148384e+03 -7.327493869148383965e+00
5.985940000000000261e+00 2.627000000000000000e+03 2.594273937832088450e+03 3.272606216791155020e+01
5.999069999999999681e+00 2.566000000000000000e+03 2.596214677098127140e+03 -3.021467709812714020e+01
6.012199999999999989e+00 2.550000000000000000e+03 2.598149778037163287e+03 -4.814977803716328708e+01
6.025330000000000297e+00 2.609000000000000000e+03 2.600079306290948352e+03 8.920693709051647602e+00
6.038459999999999717e+00 2.579000000000000000e+03 2.602003326778306473e+03 -2.300332677830647299e+01
6.051590000000000025e+00 2.624000000000000000e+03 2.603921903700345410e+03 2.007809629965458953e+01
6.064720000000000333e+00 2.561000000000000000e+03 2.605835100545640216e+03 -4.483510054564021630e+01
6.077849999999999753e+00 2.548000000000000000e+03 2.607742980095375515e+03 -5.974298009537551479e+01
6.090980000000000061e+00 2.590000000000000000e+03 2.609645604428478237e+03 -1.964560442847823651e+01
6.104110000000000369e+00 2.592000000000000000e+03 2.611543034926715791e+03 -1.954303492671579079e+01
6.117239999999999789e+00 2.566000000000000000e+03 2.613435332279770137e+03 -4.743533227977013667e+01
6.130370000000000097e+00 2.558000000000000000e+03 2.615322556490274565e+03 -5.732255649027456457e+01
6.143500000000000405e+00 2.653000000000000000e+03 2.617204766878849568e+03 3.579523312115043154e+01
