# 2theta y_obs y_calc y_diff
3.245425999999999789e+01 2.412000000000000000e+03 2.463111438087353235e+03 -5.111143808735323546e+01
3.247097000000000122e+01 2.454000000000000000e+03 2.461127111933129981e+03 -7.127111933129981480e+00
3.248767999999999745e+01 2.538000000000000000e+03 2.459145797858158858e+03 7.885420214184114229e+01
3.250439000000000078e+01 2.405000000000000000e+03 2.457167405379621414e+03 -5.216740537962141389e+01
3.252111000000000018e+01 2.516000000000000000e+03 2.455190669322171289e+03 6.080933067782871149e+01
3.253782000000000352e+01 2.391000000000000000e+03 2.453217876864147456e+03 -6.221787686414745622e+01
3.255452999999999975e+01 2.342000000000000000e+03 2.451247773788724317e+03 -1.092477737887243165e+02
3.257124000000000308e+01 2.423000000000000000e+03 2.449280294906908239e+03 -2.628029490690823877e+01
3.258794999999999931e+01 2.490000000000000000e+03 2.447315380720088342e+03 4.268461927991165794e+01
3.260466000000000264e+01 2.310000000000000000e+03 2.445352977195720996e+03 -1.353529771957209960e+02
3.262136999999999887e+01 2.490000000000000000e+03 2.443393035555961433e+03 4.660696444403856731e+01
3.263808000000000220e+01 2.470000000000000000e+03 2.441435512078515785e+03 2.856448792148421489e+01
3.265480000000000160e+01 2.432000000000000000e+03 2.439479198570067638e+03 -7.479198570067637775e+00
3.267150999999999783e+01 2.426000000000000000e+03 2.437526400940213534e+03 -1.152640094021353434e+01
3.268822000000000116e+01 2.407000000000000000e+03 2.435575918802349406e+03 -2.857591880234940618e+01
3.270492999999999739e+01 2.381000000000000000e+03 2.433627726891836573e+03 -5.262772689183657349e+01
3.272164000000000073e+01 2.396000000000000000e+03 2.431681804167489645e+03 -3.568180416748964490e+01
3.273834999999999695e+01 2.514000000000000000e+03 2.429738133674555229e+03 8.426186632544477106e+01
3.275506000000000029e+01 2.320000000000000000e+03 2.427796702416532298e+03 -1.077967024165322982e+02
3.277177999999999969e+01 2.457000000000000000e+03 2.425856341398573022e+03 3.114365860142697784e+01
3.278849000000000302e+01 2.530000000000000000e+03 2.423919366194424583e+03 1.060806338055754168e+02
3.280519999999999925e+01 2.498000000000000000e+03 2.421984613829860336e+03 7.601538617013966359e+01
3.282191000000000258e+01 2.420000000000000000e+03 2.420052086028344547e+03 -5.208602834454723052e-02
3.283861999999999881e+01 2.383000000000000000e+03 2.418121787953411058e+03 -3.512178795341105797e+01
3.285533000000000214e+01 2.461000000000000000e+03 2.416193728127972008e+03 4.480627187202799178e+01
3.287203999999999837e+01 2.417000000000000000e+03 2.414267918360928434e+03 2.732081639071566315e+00
3.288875000000000171e+01 2.352000000000000000e+03 2.412344373680909030e+03 -6.034437368090902964e+01
3.290547000000000111e+01 2.407000000000000000e+03 2.410421963197379682e+03 -3.421963197379682242e+00
3.292217999999999734e+01 2.409000000000000000e+03 2.408503007753589827e+03 4.969922464101728110e-01
3.293889000000000067e+01 2.485000000000000000e+03 2.406586381260107828e+03 7.841361873989217202e+01
3.295559999999999690e+01 2.339000000000000000e+03 2.404672111104947362e+03 -6.567211110494736204e+01
3.297231000000000023e+01 2.407000000000000000e+03 2.402760227670345557e+03 4.239772329654442728e+00
3.298901999999999646e+01 2.427000000000000000e+03 2.400850764308917405e+03 2.614923569108259471e+01
3.300572999999999979e+01 2.473000000000000000e+03 2.398943757327064759e+03 7.405624267293524099e+01
3.302244000000000312e+01 2.434000000000000000e+03 2.397039245975785889e+03 3.696075402421411127e+01
3.303916000000000253e+01 2.471000000000000000e+03 2.395136134993038468e+03 7.586386500696153234e+01
3.305586999999999875e+01 2.361000000000000000e+03 2.393236745993948716e+03 -3.223674599394871620e+01
3.307258000000000209e+01 2.348000000000000000e+03 2.391339988098913636e+03 -4.333998809891363635e+01
3.308928999999999832e+01 2.331000000000000000e+03 2.389445912402411977e+03 -5.844591240241197738e+01
3.310600000000000165e+01 2.414000000000000000e+03 2.387554573016328050e+03 2.644542698367195044e+01
3.312270999999999788e+01 2.389000000000000000e+03 2.385666027110398318e+03 3.333972889601682255e+00
3.313942000000000121e+01 2.342000000000000000e+03 2.383780334962208144e+03 -4.178033496220814413e+01
3.315612999999999744e+01 2.411000000000000000e+03 2.381897560017288924e+03 2.910243998271107557e+01
3.317284999999999684e+01 2.383000000000000000e+03 2.380016644917272970e+03 2.983355082727030094e+00
3.318956000000000017e+01 2.370000000000000000e+03 2.378139909601462023e+03 -8.139909601462022692e+00
3.320627000000000351e+01 2.332000000000000000e+03 2.376266301642764120e+03 -4.426630164276411961e+01
3.322297999999999973e+01 2.354000000000000000e+03 2.374395897984738895e+03 -2.039589798473889459e+01
3.323969000000000307e+01 2.423000000000000000e+03 2.372528779213368580e+03 5.047122078663142020e+01
3.325639999999999930e+01 2.448000000000000000e+03 2.370665029692466305e+03 7.733497030753369472e+01
3.327311000000000263e+01 2.290000000000000000e+03 2.368804737714940984e+03 -7.880473771494098401e+01
3.328981999999999886e+01 2.343000000000000000e+03 2.366947995671182980e+03 -2.394799567118298000e+01
3.330653999999999826e+01 2.347000000000000000e+03 2.365093792373796987e+03 -1.809379237379698679e+01
3.332325000000000159e+01 2.355000000000000000e+03 2.363244446987231186e+03 -8.244446987231185631e+00
3.333995999999999782e+01 2.357000000000000000e+03 2.361398955326178566e+03 -4.398955326178565883e+00
3.335667000000000115e+01 2.369000000000000000e+03 2.359557428252153386e+03 9.442571747846614016e+00
3.337337999999999738e+01 2.334000000000000000e+03 2.357719981877417013e+03 -2.371998187741701258e+01
3.339009000000000071e+01 2.350000000000000000e+03 2.355886737871363948e+03 -5.886737871363948216e+00
3.340679999999999694e+01 2.271000000000000000e+03 2.354057823797754281e+03 -8.305782379775428126e+01
3.342351000000000028e+01 2.408000000000000000e+03 2.352233373485739321e+03 5.576662651426067896e+01
3.344022999999999968e+01 2.389000000000000000e+03 2.350412439769594585e+03 3.858756023040541550e+01
3.345694000000000301e+01 2.408000000000000000e+03 2.348597348500725275e+03 5.940265149927472521e+01
3.347364999999999924e+01 2.338000000000000000e+03 2.346787164458116422e+03 -8.787164458116421883e+00
3.349036000000000257e+01 2.334000000000000000e+03 2.344982051048249559e+03 -1.098205104824955924e+01
3.350706999999999880e+01 2.386000000000000000e+03 2.343182180436194813e+03 4.281781956380518750e+01
3.352378000000000213e+01 2.302000000000000000e+03 2.341387734204676690e+03 -3.938773420467668984e+01
3.354048999999999836e+01 2.324000000000000000e+03 2.339598904080437933e+03 -1.559890408043793286e+01
3.355720000000000169e+01 2.359000000000000000e+03 2.337815892735353827e+03 2.118410726464617255e+01
3.357392000000000110e+01 2.307000000000000000e+03 2.336037853099852327e+03 -2.903785309985232743e+01
3.359062999999999732e+01 2.294000000000000000e+03 2.334267139440675237e+03 -4.026713944067523698e+01
3.360734000000000066e+01 2.310000000000000000e+03 2.332502927712710061e+03 -2.250292771271006131e+01
3.362404999999999688e+01 2.306000000000000000e+03 2.330745474202572950e+03 -2.474547420257295016e+01
3.364076000000000022e+01 2.245000000000000000e+03 2.328995051606146717e+03 -8.399505160614671695e+01
3.365747000000000355e+01 2.214000000000000000e+03 2.327251950499675786e+03 -1.132519504996757860e+02
3.367417999999999978e+01 2.230000000000000000e+03 2.325516480974279602e+03 -9.551648097427960238e+01
3.369089000000000311e+01 2.319000000000000000e+03 2.323788974454538675e+03 -4.788974454538674763e+00
3.370761000000000251e+01 2.363000000000000000e+03 2.322068759451449750e+03 4.093124054855024951e+01
3.372431999999999874e+01 2.296000000000000000e+03 2.320358274241442814e+03 -2.435827424144281395e+01
3.374103000000000208e+01 2.344000000000000000e+03 2.318656896032753593e+03 2.534310396724640668e+01
3.375773999999999830e+01 2.355000000000000000e+03 2.316965064374323902e+03 3.803493562567609843e+01
3.377445000000000164e+01 2.275000000000000000e+03 2.315283252966035434e+03 -4.028325296603543393e+01
3.379115999999999786e+01 2.305000000000000000e+03 2.313611973222705728e+03 -8.611973222705728404e+00
