# 2theta y_obs y_calc y_diff
8.406739999999999213e+00 3.775000000000000000e+03 3.711685460281697033e+03 6.331453971830296723e+01
8.423450000000000770e+00 3.783000000000000000e+03 3.704528550175336022e+03 7.847144982466397778e+01
8.440170000000000172e+00 3.798000000000000000e+03 3.697852143488823003e+03 1.001478565111769967e+02
8.456879999999999953e+00 3.628000000000000000e+03 3.691671655036185712e+03 -6.367165503618571165e+01
8.473589999999999733e+00 3.751000000000000000e+03 3.685971839617383921e+03 6.502816038261607900e+01
8.490299999999999514e+00 3.803000000000000000e+03 3.680726976847727656e+03 1.222730231522723443e+02
8.507009999999999295e+00 3.746000000000000000e+03 3.675900783319987568e+03 7.009921668001243233e+01
8.523720000000000852e+00 3.802000000000000000e+03 3.671450302565361199e+03 1.305496974346388015e+02
8.540430000000000632e+00 3.758000000000000000e+03 3.667329390089686967e+03 9.067060991031303274e+01
8.557140000000000413e+00 3.635000000000000000e+03 3.663491628438554926e+03 -2.849162843855492611e+01
8.573859999999999815e+00 3.612000000000000000e+03 3.659890497540202887e+03 -4.789049754020288674e+01
8.590569999999999595e+00 3.723000000000000000e+03 3.656489441046616321e+03 6.651055895338367918e+01
8.607279999999999376e+00 3.782000000000000000e+03 3.653249960118737818e+03 1.287500398812621825e+02
8.623989999999999156e+00 3.627000000000000000e+03 3.650140791643638295e+03 -2.314079164363829477e+01
8.640700000000000713e+00 3.717000000000000000e+03 3.647135718314795668e+03 6.986428168520433246e+01
8.657410000000000494e+00 3.665000000000000000e+03 3.644213295193655540e+03 2.078670480634445994e+01
8.674120000000000275e+00 3.650000000000000000e+03 3.641356379522216230e+03 8.643620477783770184e+00
8.690830000000000055e+00 3.738000000000000000e+03 3.638551556094178068e+03 9.944844390582193228e+01
8.707549999999999457e+00 3.568000000000000000e+03 3.635786888264656227e+03 -6.778688826465622697e+01
8.724259999999999238e+00 3.711000000000000000e+03 3.633057921396241454e+03 7.794207860375854580e+01
8.740970000000000795e+00 3.569000000000000000e+03 3.630357237127680946e+03 -6.135723712768094629e+01
8.757680000000000575e+00 3.556000000000000000e+03 3.627680626861179462e+03 -7.168062686117946214e+01
8.774390000000000356e+00 3.677000000000000000e+03 3.625025045483435861e+03 5.197495451656413934e+01
8.791100000000000136e+00 3.578000000000000000e+03 3.622388305824162671e+03 -4.438830582416267134e+01
8.807809999999999917e+00 3.590000000000000000e+03 3.619768841176404749e+03 -2.976884117640474869e+01
8.824519999999999698e+00 3.635000000000000000e+03 3.617165525800215164e+03 1.783447419978483595e+01
8.841240000000000876e+00 3.565000000000000000e+03 3.614575998370426987e+03 -4.957599837042698709e+01
8.857950000000000657e+00 3.743000000000000000e+03 3.612002752665296157e+03 1.309972473347038431e+02
8.874660000000000437e+00 3.684000000000000000e+03 3.609443778471273617e+03 7.455622152872638253e+01
8.891370000000000218e+00 3.576000000000000000e+03 3.606898718990375528e+03 -3.089871899037552794e+01
8.908079999999999998e+00 3.555000000000000000e+03 3.604367286105337371e+03 -4.936728610533737083e+01
8.924789999999999779e+00 3.519000000000000000e+03 3.601849239315624345e+03 -8.284923931562434518e+01
8.941499999999999559e+00 3.604000000000000000e+03 3.599344371778999175e+03 4.655628221000824851e+00
8.958220000000000738e+00 3.564000000000000000e+03 3.596851013725434768e+03 -3.285101372543476828e+01
8.974930000000000518e+00 3.632000000000000000e+03 3.594371983573026682e+03 3.762801642697331772e+01
8.991640000000000299e+00 3.579000000000000000e+03 3.591905636578329904e+03 -1.290563657832990430e+01
9.008350000000000080e+00 3.528000000000000000e+03 3.589451834727060032e+03 -6.145183472706003158e+01
9.025059999999999860e+00 3.504000000000000000e+03 3.587010449710249759e+03 -8.301044971024975894e+01
9.041769999999999641e+00 3.557000000000000000e+03 3.584581361543206640e+03 -2.758136154320663991e+01
9.058479999999999421e+00 3.621000000000000000e+03 3.582164457524795125e+03 3.883554247520487479e+01
9.075189999999999202e+00 3.668000000000000000e+03 3.579759631420651203e+03 8.824036857934879663e+01
9.091910000000000380e+00 3.572000000000000000e+03 3.577365354379362998e+03 -5.365354379362997861e+00
9.108620000000000161e+00 3.607000000000000000e+03 3.574984395135688374e+03 3.201560486431162644e+01
9.125329999999999941e+00 3.547000000000000000e+03 3.572615227715495166e+03 -2.561522771549516619e+01
9.142039999999999722e+00 3.537000000000000000e+03 3.570257766055451157e+03 -3.325776605545115672e+01
9.158749999999999503e+00 3.507000000000000000e+03 3.567911928079676727e+03 -6.091192807967672707e+01
9.175459999999999283e+00 3.561000000000000000e+03 3.565577635375804675e+03 -4.577635375804675277e+00
9.192170000000000840e+00 3.535000000000000000e+03 3.563254812906177904e+03 -2.825481290617790364e+01
9.208880000000000621e+00 3.512000000000000000e+03 3.560943388749319183e+03 -4.894338874931918326e+01
9.225600000000000023e+00 3.477000000000000000e+03 3.558641920768304317e+03 -8.164192076830431688e+01
9.242309999999999803e+00 3.362000000000000000e+03 3.556353095520439183e+03 -1.943530955204391830e+02
9.259019999999999584e+00 3.543000000000000000e+03 3.554075469271707789e+03 -1.107546927170778872e+01
9.275729999999999364e+00 3.524000000000000000e+03 3.551808980462937598e+03 -2.780898046293759762e+01
9.292439999999999145e+00 3.512000000000000000e+03 3.549553569695853639e+03 -3.755356969585363913e+01
9.309150000000000702e+00 3.541000000000000000e+03 3.547309179592609780e+03 -6.309179592609780229e+00
9.325860000000000483e+00 3.504000000000000000e+03 3.545075754667959700e+03 -4.107575466795969987e+01
9.342570000000000263e+00 3.447000000000000000e+03 3.542853241212691501e+03 -9.585324121269150055e+01
9.359289999999999665e+00 3.550000000000000000e+03 3.540640266877135218e+03 9.359733122864781762e+00
9.375999999999999446e+00 3.436000000000000000e+03 3.538439428267486619e+03 -1.024394282674866190e+02
9.392709999999999226e+00 3.455000000000000000e+03 3.536249349606220221e+03 -8.124934960622022118e+01
9.409420000000000783e+00 3.420000000000000000e+03 3.534069983309843792e+03 -1.140699833098437921e+02
9.426130000000000564e+00 3.386000000000000000e+03 3.531901283119777418e+03 -1.459012831197774176e+02
9.442840000000000344e+00 3.483000000000000000e+03 3.529743204032644826e+03 -4.674320403264482593e+01
9.459550000000000125e+00 3.589000000000000000e+03 3.527595702235841600e+03 6.140429776415840024e+01
9.476259999999999906e+00 3.546000000000000000e+03 3.525458735047909613e+03 2.054126495209038694e+01
9.492979999999999308e+00 3.425000000000000000e+03 3.523330991420880764e+03 -9.833099142088076405e+01
9.509690000000000865e+00 3.459000000000000000e+03 3.521214975901549224e+03 -6.221497590154922364e+01
9.526400000000000645e+00 3.386000000000000000e+03 3.519109373176423560e+03 -1.331093731764235599e+02
9.543110000000000426e+00 3.459000000000000000e+03 3.517014144573643534e+03 -5.801414457364353439e+01
9.559820000000000206e+00 3.374000000000000000e+03 3.514929252311782420e+03 -1.409292523117824203e+02
9.576529999999999987e+00 3.500000000000000000e+03 3.512854659460887888e+03 -1.285465946088788769e+01
9.593239999999999768e+00 3.512000000000000000e+03 3.510790329906000352e+03 1.209670093999648088e+00
9.609949999999999548e+00 3.495000000000000000e+03 3.508736228312884123e+03 -1.373622831288412272e+01
9.626670000000000726e+00 3.457000000000000000e+03 3.506691099976226269e+03 -4.969109997622626906e+01
9.643380000000000507e+00 3.353000000000000000e+03 3.504657357337556277e+03 -1.516573573375562773e+02
9.660090000000000288e+00 3.487000000000000000e+03 3.502633741009753066e+03 -1.563374100975306646e+01
9.676800000000000068e+00 3.574000000000000000e+03 3.500620218477752132e+03 7.337978152224786754e+01
9.693509999999999849e+00 3.381000000000000000e+03 3.498616757863423572e+03 -1.176167578634235724e+02
9.710219999999999629e+00 3.518000000000000000e+03 3.496623327901336779e+03 2.137667209866322082e+01
9.726929999999999410e+00 3.426000000000000000e+03 3.494639897915767506e+03 -6.863989791576750576e+01
9.743639999999999191e+00 3.442000000000000000e+03 3.492666437798824973e+03 -5.066643779882497256e+01
9.760360000000000369e+00 3.290000000000000000e+03 3.490701745903245865e+03 -2.007017459032458646e+02
9.777070000000000149e+00 3.454000000000000000e+03 3.488748143291008091e+03 -3.474814329100809118e+01
9.793779999999999930e+00 3.463000000000000000e+03 3.486804423410708296e+03 -2.380442341070829571e+01
9.810489999999999711e+00 3.442000000000000000e+03 3.484870558227564288e+03 -4.287055822756428825e+01
9.827199999999999491e+00 3.465000000000000000e+03 3.482946520179751587e+03 -1.794652017975158742e+01
9.843909999999999272e+00 3.385000000000000000e+03 3.481032282161839248e+03 -9.603228216183924815e+01
9.860620000000000829e+00 3.425000000000000000e+03 3.479127817508923272e+03 -5.412781750892327182e+01
9.877330000000000609e+00 3.349000000000000000e+03 3.477233099981395299e+03 -1.282330999813952985e+02
9.894050000000000011e+00 3.490000000000000000e+03 3.475346978591002426e+03 1.465302140899757433e+01
9.910759999999999792e+00 3.389000000000000000e+03 3.473471684018861197e+03 -8.447168401886119682e+01
9.927469999999999573e+00 3.360000000000000000e+03 3.471606060246539528e+03 -1.116060602465395277e+02
9.944179999999999353e+00 3.336000000000000000e+03 3.469750082594844571e+03 -1.337500825948445708e+02
9.960889999999999134e+00 3.310000000000000000e+03 3.467903726741922583e+03 -1.579037267419225827e+02
