#F f1f2_CromerLiberman.dat
#UT Anomalous scattering factors f', f'' (Cromer-Liberman)
#C  Derived from the ESRF DABAX file f1f2_CromerLiberman.dat, itself
#C  generated with D. T. Cromer's FPRIME program (version 3F, 1993;
#C  distributed in the LLNL RTAB database) including the high-energy
#C  limit correction of Kissel & Pratt (1990), Acta Cryst. A46, 170.
#C    D. T. Cromer & D. Liberman (1970), J. Chem. Phys. 53, 1891.
#C    D. T. Cromer & D. Liberman (1981), Acta Cryst. A37, 267.
#C    D. T. Cromer (1983), J. Appl. Cryst. 16, 437.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 3-70 keV (the powder-XRD band; 70 keV is the
#C      upper limit of the original tabulation)
#C  The DABAX column 2 is f' itself, NOT f1 = Z + f' -- the per-element
#C  #UF1ADD record equals Z exactly, and is verified so on extraction.
#C  f'' is positive in the f = f0 + f' + i f'' convention used here.
#C  Elements Z=1,2 and Z=99+ are absent from the tabulation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: f'[e/atom]  3: f''[e/atom]
#S   3 Li
#N 3
#L PhotonEnergy[eV]  f'[e/atom]  f''[e/atom]
5149.11 0.00319108 0.000936628
5170.52 0.00316724 0.00092775
5192.01 0.00314356 0.000918955
5213.6 0.00312006 0.000910242
5235.28 0.00309673 0.000901612
5257.04 0.00307357 0.000893062
5278.9 0.00305058 0.000884593
5300.85 0.00302776 0.000876203
5322.88 0.00300511 0.000867892
5345.01 0.00298262 0.000859659
5367.24 0.00296029 0.000851504
5389.55 0.00293813 0.000843425
5411.96 0.00291613 0.000835422
5434.46 0.00289429 0.000827494
5457.05 0.00287261 0.000819641
5479.74 0.00285109 0.000811861
5502.52 0.00282973 0.000804155
5525.4 0.00280853 0.000796521
5548.37 0.00278747 0.000788959
5571.44 0.00276658 0.000781468
5594.6 0.00274584 0.000774048
5617.86 0.00272525 0.000766697
5641.22 0.00270481 0.000759416
5664.67 0.00268452 0.000752203
5688.22 0.00266438 0.000745057
5711.87 0.00264438 0.000737979
5735.62 0.00262454 0.000730968
5759.47 0.00260484 0.000724023
5783.41 0.00258528 0.000717143
5807.46 0.00256587 0.000710327
5831.6 0.0025466 0.000703576
5855.85 0.00252748 0.000696889
5880.19 0.00250849 0.000690264
5904.64 0.00248964 0.000683702
5929.19 0.00247094 0.000677201
5953.84 0.00245237 0.000670762
5978.59 0.00243393 0.000664384
6003.45 0.00241564 0.000658065
6028.41 0.00239747 0.000651806
6053.47 0.00237944 0.000645606
6078.64 0.00236155 0.000639465
6103.91 0.00234378 0.000633381
6129.29 0.00232615 0.000627354
6154.77 0.00230865 0.000621385
6180.36 0.00229127 0.000615471
6206.05 0.00227403 0.000609614
6231.86 0.00225691 0.000603812
6257.77 0.00223992 0.000598064
6283.78 0.00222305 0.00059237
6309.91 0.00220631 0.000586731
6336.14 0.00218969 0.000581144
6362.48 0.0021732 0.00057561
6388.94 0.00215683 0.000570128
6415.5 0.00214057 0.000564698
6442.17 0.00212444 0.00055932
6468.95 0.00210843 0.000553992
6495.85 0.00209254 0.000548714
6522.86 0.00207676 0.000543486
6549.98 0.0020611 0.000538307
6577.21 0.00204556 0.000533178
6604.55 0.00203013 0.000528096
6632.01 0.00201481 0.000523063
6659.58 0.00199961 0.000518077
6687.27 0.00198452 0.000513138
6715.07 0.00196955 0.000508246
6742.99 0.00195468 0.0005034
6771.03 0.00193993 0.0004986
6799.18 0.00192528 0.000493845
6827.44 0.00191075 0.000489136
6855.83 0.00189632 0.00048447
